Sample_Name,Meat_Type,Campaign,Sampling_time,Lactate_Dose,Packaging,Ph,Sample_CFU_aerobic,Sample_CFU_lactic,Spoilage_level,Etheral,Fermented,Prickly,Rancid,Sulfurous,Run,Amplicon,AvgSpotLen,Bases,BioSample,BioSampleModel,Bytes,Collection_date,DATASTORE_filetype,Experiment,geo_loc_name,Library_Name
P06TE,Pork,n°6,Spices,None,None,0.0,5.0,1.0,,,,,,,SRR8594706,16S,424,21473060,SAMN10970530,Metagenome or environmental,9197177,10/11/2017,"fastq,run.zq,sra",SRX5394810,France: Lamballe,P06TE_16S
P06TE,Pork,n°6,Spices,None,None,0.0,5.0,1.0,,,,,,,SRR8590340,gyrB,250,26187992,SAMN10965316,Metagenome or environmental,13497309,10/11/2017,"fastq,run.zq,sra",SRX5390343,France: Lamballe,P06TE
P06TG,Pork,n°6,Fat,None,None,0.0,4.0,2.0,,,,,,,SRR8590345,gyrB,247,25441871,SAMN10965317,Metagenome or environmental,11843167,10/11/2017,"fastq,run.zq,sra",SRX5390338,France: Lamballe,P06TG
P07T0A,Pork,n°7,T0,Normal_dose,None,6.0,5.0,2.0,1.4308,0.4385,0.8385,0.6385,0.3846,0.1846,,,,,,,,,,,,
P07T0B,Pork,n°7,T0,Half_dose,None,6.0,5.0,2.0,,,,,,,,,,,,,,,,,,
P07T0C,Pork,n°7,T0,Zero_dose,None,6.0,4.0,2.0,,,,,,,,,,,,,,,,,,
P07T1A1,Pork,n°7,T1,Normal_dose,Air,6.0,6.0,5.0,1.2231,0.4923,0.9769,0.5538,0.7692,0.0615,,,,,,,,,,,,
P07T1A2,Pork,n°7,T1,Normal_dose,70%O2_30%CO2,6.0,5.0,5.0,1.4769,0.3538,1.0846,0.6769,0.7308,0.0538,,,,,,,,,,,,
P07T1A3,Pork,n°7,T1,Normal_dose,50%N2_50%CO2,6.0,5.0,4.0,2.2077,1.3385,1.6846,0.8923,0.7154,0.3231,,,,,,,,,,,,
P07T1B1,Pork,n°7,T1,Half_dose,Air,6.0,6.0,5.0,,,,,,,,,,,,,,,,,,
P07T1B2,Pork,n°7,T1,Half_dose,70%O2_30%CO2,6.0,6.0,5.0,,,,,,,,,,,,,,,,,,
P07T1B3,Pork,n°7,T1,Half_dose,50%N2_50%CO2,6.0,6.0,5.0,,,,,,,,,,,,,,,,,,
P07T1C1,Pork,n°7,T1,Zero_dose,Air,6.0,7.0,6.0,,,,,,,,,,,,,,,,,,
P07T1C2,Pork,n°7,T1,Zero_dose,70%O2_30%CO2,6.0,6.0,6.0,,,,,,,,,,,,,,,,,,
P07T1C3,Pork,n°7,T1,Zero_dose,50%N2_50%CO2,6.0,5.0,5.0,,,,,,,,,,,,,,,,,,
P07T2A1,Pork,n°7,T2,Normal_dose,Air,6.0,8.0,8.0,2.2538,1.9308,1.3154,0.6769,1.0846,0.0923,,,,,,,,,,,,
P07T2A2,Pork,n°7,T2,Normal_dose,70%O2_30%CO2,6.0,8.0,8.0,1.3154,1.0846,1.2,1.1231,0.7077,0.0462,,,,,,,,,,,,
P07T2A3,Pork,n°7,T2,Normal_dose,50%N2_50%CO2,6.0,8.0,7.0,1.7077,0.4923,1.5308,1.2231,0.5769,0.0538,,,,,,,,,,,,
P07T2B1,Pork,n°7,T2,Half_dose,Air,6.0,8.0,8.0,,,,,,,,,,,,,,,,,,
P07T2B2,Pork,n°7,T2,Half_dose,70%O2_30%CO2,6.0,8.0,8.0,,,,,,,,,,,,,,,,,,
P07T2B3,Pork,n°7,T2,Half_dose,50%N2_50%CO2,6.0,8.0,8.0,,,,,,,,,,,,,,,,,,
P07T2C1,Pork,n°7,T2,Zero_dose,Air,5.0,8.0,8.0,,,,,,,,,,,,,,,,,,
P07T2C2,Pork,n°7,T2,Zero_dose,70%O2_30%CO2,5.0,8.0,8.0,,,,,,,,,,,,,,,,,,
P07T2C3,Pork,n°7,T2,Zero_dose,50%N2_50%CO2,6.0,8.0,8.0,,,,,,,,,,,,,,,,,,
P07T3A1,Pork,n°7,T3,Normal_dose,Air,5.0,9.0,9.0,3.1385,2.3385,2.3385,1.7615,1.0154,0.1077,,,,,,,,,,,,
P07T3A2,Pork,n°7,T3,Normal_dose,70%O2_30%CO2,5.0,9.0,9.0,3.2077,1.0692,2.0923,2.0923,1.4231,0.0923,,,,,,,,,,,,
P07T3A3,Pork,n°7,T3,Normal_dose,50%N2_50%CO2,5.0,9.0,9.0,3.3462,1.7308,2.4692,2.2385,1.2154,0.2385,,,,,,,,,,,,
P07T3B1,Pork,n°7,T3,Half_dose,Air,5.0,9.0,9.0,,,,,,,,,,,,,,,,,,
P07T3B2,Pork,n°7,T3,Half_dose,70%O2_30%CO2,5.0,8.0,8.0,,,,,,,,,,,,,,,,,,
P07T3B3,Pork,n°7,T3,Half_dose,50%N2_50%CO2,5.0,9.0,9.0,,,,,,,,,,,,,,,,,,
P07T3C1,Pork,n°7,T3,Zero_dose,Air,5.0,9.0,9.0,,,,,,,,,,,,,,,,,,
P07T3C2,Pork,n°7,T3,Zero_dose,70%O2_30%CO2,5.0,9.0,9.0,,,,,,,,,,,,,,,,,,
P07T3C3,Pork,n°7,T3,Zero_dose,50%N2_50%CO2,5.0,9.0,9.0,,,,,,,,,,,,,,,,,,
P07TB,Pork,n°7,Gut,None,None,0.0,4.0,2.0,,,,,,,,,,,,,,,,,,
P07TD,Pork,n°7,Primal_cut,None,None,0.0,5.0,2.0,,,,,,,,,,,,,,,,,,
P07TE,Pork,n°7,Spices,None,None,0.0,5.0,,,,,,,,,,,,,,,,,,,
P07TG,Pork,n°7,Fat,None,None,0.0,4.0,2.0,,,,,,,,,,,,,,,,,,
P08T0A,Pork,n°8,T0,Normal_dose,None,6.0,4.0,3.0,0.8833,0.15,0.8417,0.6833,0.175,0.2833,SRR8594479,16S,424,13487790,SAMN10970552,Metagenome or environmental,5826653,11/20/2017,"fastq,run.zq,sra",SRX5394601,France: Lamballe,P08T0A_16S
P08T0B,Pork,n°8,T0,Half_dose,None,6.0,5.0,4.0,,,,,,,,,,,,,,,,,,
P08T0C,Pork,n°8,T0,Zero_dose,None,6.0,4.0,2.0,,,,,,,,,,,,,,,,,,
P08T1A1,Pork,n°8,T1,Normal_dose,Air,6.0,7.0,7.0,1.325,0.225,0.9,0.875,0.225,0.3333,,,,,,,,,,,,
P08T1A2,Pork,n°8,T1,Normal_dose,70%O2_30%CO2,6.0,6.0,6.0,1.7,0.7583,1.275,0.2,1.9,0.0667,,,,,,,,,,,,
P08T1A3,Pork,n°8,T1,Normal_dose,50%N2_50%CO2,6.0,8.0,7.0,2.275,1.325,1.3667,1.8,1.15,0.575,SRR8590439,gyrB,246,2759490,SAMN10965352,Metagenome or environmental,1141660,11/28/2017,"fastq,run.zq,sra",SRX5390820,France: Lamballe,P08T1A3
P08T1B1,Pork,n°8,T1,Half_dose,Air,6.0,8.0,8.0,,,,,,,SRR8590031,gyrB,246,4321284,SAMN10965353,Metagenome or environmental,1776879,11/28/2017,"fastq,run.zq,sra",SRX5390652,France: Lamballe,P08T1B1
P08T1B2,Pork,n°8,T1,Half_dose,70%O2_30%CO2,6.0,8.0,7.0,,,,,,,SRR8590030,gyrB,247,2715831,SAMN10965354,Metagenome or environmental,1179425,11/28/2017,"fastq,run.zq,sra",SRX5390653,France: Lamballe,P08T1B2
P08T1B3,Pork,n°8,T1,Half_dose,50%N2_50%CO2,6.0,8.0,8.0,,,,,,,,,,,,,,,,,,
P08T1C1,Pork,n°8,T1,Zero_dose,Air,6.0,6.0,6.0,,,,,,,,,,,,,,,,,,
P08T1C2,Pork,n°8,T1,Zero_dose,70%O2_30%CO2,6.0,6.0,6.0,,,,,,,SRR8590033,gyrB,246,8644457,SAMN10965355,Metagenome or environmental,3404985,11/28/2017,"fastq,run.zq,sra",SRX5390650,France: Lamballe,P08T1C2
P08T1C3,Pork,n°8,T1,Zero_dose,50%N2_50%CO2,6.0,6.0,5.0,,,,,,,,,,,,,,,,,,
P08T2A1,Pork,n°8,T2,Normal_dose,Air,5.0,8.0,7.0,1.6,0.3917,1.2417,1.425,0.5083,0.1167,,,,,,,,,,,,
P08T2A2,Pork,n°8,T2,Normal_dose,70%O2_30%CO2,6.0,7.0,7.0,1.75,1.1917,0.9,0.8167,1.0833,0.4,SRR8590032,gyrB,244,24669341,SAMN10965356,Metagenome or environmental,9875255,12/5/2017,"fastq,run.zq,sra",SRX5390651,France: Lamballe,P08T2A2
P08T2A3,Pork,n°8,T2,Normal_dose,50%N2_50%CO2,5.0,8.0,7.0,5.15,1.95,2.375,1.4167,1.4417,3.0083,,,,,,,,,,,,
P08T2B1,Pork,n°8,T2,Half_dose,Air,5.0,8.0,8.0,,,,,,,SRR8590603,gyrB,246,20276831,SAMN10965357,Metagenome or environmental,8594781,12/5/2017,"fastq,run.zq,sra",SRX5390656,France: Lamballe,P08T2B1
P08T2B2,Pork,n°8,T2,Half_dose,70%O2_30%CO2,5.0,7.0,7.0,,,,,,,SRR8590602,gyrB,246,22446231,SAMN10965358,Metagenome or environmental,10550049,12/5/2017,"fastq,run.zq,sra",SRX5390657,France: Lamballe,P08T2B2
P08T2B3,Pork,n°8,T2,Half_dose,50%N2_50%CO2,5.0,7.0,7.0,,,,,,,SRR8590605,gyrB,246,23122726,SAMN10965359,Metagenome or environmental,11001887,12/5/2017,"fastq,run.zq,sra",SRX5390654,France: Lamballe,P08T2B3
P08T2C1,Pork,n°8,T2,Zero_dose,Air,6.0,8.0,7.0,,,,,,,SRR8590604,gyrB,244,17943067,SAMN10965360,Metagenome or environmental,5868831,12/5/2017,"fastq,run.zq,sra",SRX5390655,France: Lamballe,P08T2C1
P08T2C2,Pork,n°8,T2,Zero_dose,70%O2_30%CO2,5.0,7.0,7.0,,,,,,,SRR8590035,gyrB,245,24990510,SAMN10965361,Metagenome or environmental,10382168,12/5/2017,"fastq,run.zq,sra",SRX5390648,France: Lamballe,P08T2C2
P08T2C3,Pork,n°8,T2,Zero_dose,50%N2_50%CO2,6.0,8.0,8.0,,,,,,,SRR8590034,gyrB,244,20496179,SAMN10965362,Metagenome or environmental,6990198,12/5/2017,"fastq,run.zq,sra",SRX5390649,France: Lamballe,P08T2C3
P08T3A1,Pork,n°8,T3,Normal_dose,Air,5.0,9.0,9.0,4.6167,2.55,2.4583,3.3833,1.85,0.7917,SRR8590426,gyrB,245,28340060,SAMN10965363,Metagenome or environmental,13699569,12/12/2017,"fastq,run.zq,sra",SRX5390833,France: Lamballe,P08T3A1
P08T3A2,Pork,n°8,T3,Normal_dose,70%O2_30%CO2,5.0,9.0,8.0,2.8833,1.8333,1.55,1.625,1.3833,0.1167,SRR8590425,gyrB,244,17710398,SAMN10965364,Metagenome or environmental,7537322,12/12/2017,"fastq,run.zq,sra",SRX5390834,France: Lamballe,P08T3A2
P08T3A3,Pork,n°8,T3,Normal_dose,50%N2_50%CO2,5.0,9.0,8.0,5.5333,1.3667,2.8667,1.8333,1.9417,3.2083,SRR8590424,gyrB,246,21395234,SAMN10965365,Metagenome or environmental,10073726,12/12/2017,"fastq,run.zq,sra",SRX5390835,France: Lamballe,P08T3A3
P08T3B1,Pork,n°8,T3,Half_dose,Air,5.0,9.0,9.0,,,,,,,SRR8590498,gyrB,244,24031936,SAMN10965366,Metagenome or environmental,10251575,12/12/2017,"fastq,run.zq,sra",SRX5390761,France: Lamballe,P08T3B1
P08T3B2,Pork,n°8,T3,Half_dose,70%O2_30%CO2,5.0,8.0,8.0,,,,,,,SRR8590422,gyrB,246,20307743,SAMN10965367,Metagenome or environmental,9492759,12/12/2017,"fastq,run.zq,sra",SRX5390837,France: Lamballe,P08T3B2
P08T3B3,Pork,n°8,T3,Half_dose,50%N2_50%CO2,5.0,8.0,8.0,,,,,,,SRR8590421,gyrB,246,27469533,SAMN10965368,Metagenome or environmental,13617816,12/12/2017,"fastq,run.zq,sra",SRX5390838,France: Lamballe,P08T3B3
P08T3C1,Pork,n°8,T3,Zero_dose,Air,5.0,9.0,8.0,,,,,,,SRR8590420,gyrB,244,26135537,SAMN10965369,Metagenome or environmental,11038500,12/12/2017,"fastq,run.zq,sra",SRX5390839,France: Lamballe,P08T3C1
P08T3C2,Pork,n°8,T3,Zero_dose,70%O2_30%CO2,5.0,8.0,9.0,,,,,,,SRR8590419,gyrB,245,51262986,SAMN10965370,Metagenome or environmental,24893572,12/12/2017,"fastq,run.zq,sra",SRX5390840,France: Lamballe,P08T3C2
P08T3C3,Pork,n°8,T3,Zero_dose,50%N2_50%CO2,5.0,9.0,9.0,,,,,,,SRR8590429,gyrB,244,16888157,SAMN10965371,Metagenome or environmental,6671895,12/12/2017,"fastq,run.zq,sra",SRX5390830,France: Lamballe,P08T3C3
P08TB,Pork,n°8,Gut,None,None,0.0,4.0,1.0,,,,,,,SRR8594477,16S,424,17662595,SAMN10970550,Metagenome or environmental,9407874,11/20/2017,"fastq,run.zq,sra",SRX5394603,France: Lamballe,P08TB_16S
P08TB,Pork,n°8,Gut,None,None,0.0,4.0,1.0,,,,,,,SRR8590433,gyrB,249,28021257,SAMN10965348,Metagenome or environmental,11616940,11/20/2017,"fastq,run.zq,sra",SRX5390826,France: Lamballe,P08TB
P08TD,Pork,n°8,Primal_cut,None,None,0.0,4.0,2.0,,,,,,,SRR8590430,gyrB,261,8130157,SAMN10965349,Metagenome or environmental,3770191,11/20/2017,"fastq,run.zq,sra",SRX5390829,France: Lamballe,P08TD
P08TE,Pork,n°8,Spices,None,None,0.0,5.0,1.0,,,,,,,SRR8594394,16S,422,44361576,SAMN10970551,Metagenome or environmental,24955598,11/20/2017,"fastq,run.zq,sra",SRX5394686,France: Lamballe,P08TE_16S
P08TE,Pork,n°8,Spices,None,None,0.0,5.0,1.0,,,,,,,SRR8590431,gyrB,250,59398742,SAMN10965350,Metagenome or environmental,26811529,11/20/2017,"fastq,run.zq",SRX5390828,France: Lamballe,P08TE
P08TG,Pork,n°8,Fat,None,None,0.0,4.0,2.0,,,,,,,SRR8590438,gyrB,257,24286784,SAMN10965351,Metagenome or environmental,10934097,11/20/2017,"fastq,run.zq,sra",SRX5390821,France: Lamballe,P08TG
P09T0A,Pork,n°9,T0,Normal_dose,None,6.0,4.0,2.0,,,,,,,SRR8590428,gyrB,249,18190700,SAMN10965372,Metagenome or environmental,8820713,11/28/2017,"fastq,run.zq,sra",SRX5390831,France: Lamballe,P09T0A
P09T0B,Pork,n°9,T0,Half_dose,None,6.0,4.0,2.0,,,,,,,SRR8590360,gyrB,250,18941627,SAMN10965373,Metagenome or environmental,9339904,11/28/2017,"fastq,run.zq,sra",SRX5390323,France: Lamballe,P09T0B
P09T0C,Pork,n°9,T0,Zero_dose,None,6.0,4.0,2.0,,,,,,,,,,,,,,,,,,
P09T1A1,Pork,n°9,T1,Normal_dose,Air,6.0,6.0,5.0,,,,,,,,,,,,,,,,,,
P09T1A2,Pork,n°9,T1,Normal_dose,70%O2_30%CO2,6.0,5.0,5.0,,,,,,,,,,,,,,,,,,
P09T1A3,Pork,n°9,T1,Normal_dose,50%N2_50%CO2,6.0,5.0,5.0,,,,,,,,,,,,,,,,,,
P09T1B1,Pork,n°9,T1,Half_dose,Air,6.0,6.0,6.0,,,,,,,,,,,,,,,,,,
P09T1B2,Pork,n°9,T1,Half_dose,70%O2_30%CO2,6.0,6.0,6.0,,,,,,,,,,,,,,,,,,
P09T1B3,Pork,n°9,T1,Half_dose,50%N2_50%CO2,6.0,5.0,5.0,,,,,,,,,,,,,,,,,,
P09T1C1,Pork,n°9,T1,Zero_dose,Air,6.0,6.0,6.0,,,,,,,,,,,,,,,,,,
P09T1C2,Pork,n°9,T1,Zero_dose,70%O2_30%CO2,6.0,6.0,6.0,,,,,,,,,,,,,,,,,,
P09T1C3,Pork,n°9,T1,Zero_dose,50%N2_50%CO2,6.0,5.0,5.0,,,,,,,,,,,,,,,,,,
P09T2A1,Pork,n°9,T2,Normal_dose,Air,6.0,8.0,8.0,,,,,,,SRR8594406,16S,424,35874170,SAMN10970553,Metagenome or environmental,16232231,12/13/2017,"fastq,run.zq,sra",SRX5394674,France: Lamballe,P09T2A1_16S
P09T2A1,Pork,n°9,T2,Normal_dose,Air,6.0,8.0,8.0,,,,,,,SRR8590364,gyrB,244,25982724,SAMN10965374,Metagenome or environmental,10506202,12/13/2017,"fastq,run.zq,sra",SRX5390319,France: Lamballe,P09T2A1
P09T2A2,Pork,n°9,T2,Normal_dose,70%O2_30%CO2,6.0,8.0,8.0,,,,,,,SRR8590169,gyrB,244,23670640,SAMN10965375,Metagenome or environmental,9241049,12/13/2017,"fastq,run.zq,sra",SRX5390514,France: Lamballe,P09T2A2
P09T2A3,Pork,n°9,T2,Normal_dose,50%N2_50%CO2,6.0,8.0,8.0,,,,,,,SRR8590172,gyrB,244,24678651,SAMN10965376,Metagenome or environmental,9880553,12/13/2017,"fastq,run.zq,sra",SRX5390511,France: Lamballe,P09T2A3
P09T2B1,Pork,n°9,T2,Half_dose,Air,6.0,8.0,8.0,,,,,,,SRR8590265,gyrB,244,19116783,SAMN10965377,Metagenome or environmental,8012550,12/13/2017,"fastq,run.zq,sra",SRX5390418,France: Lamballe,P09T2B1
P09T2B2,Pork,n°9,T2,Half_dose,70%O2_30%CO2,6.0,8.0,8.0,,,,,,,SRR8590266,gyrB,244,22440523,SAMN10965378,Metagenome or environmental,9444441,12/13/2017,"fastq,run.zq,sra",SRX5390417,France: Lamballe,P09T2B2
P09T2B3,Pork,n°9,T2,Half_dose,50%N2_50%CO2,6.0,8.0,8.0,,,,,,,SRR8590267,gyrB,245,28448767,SAMN10965379,Metagenome or environmental,12520014,12/13/2017,"fastq,run.zq,sra",SRX5390416,France: Lamballe,P09T2B3
P09T2C1,Pork,n°9,T2,Zero_dose,Air,6.0,9.0,8.0,,,,,,,SRR8590377,gyrB,244,18492933,SAMN10965380,Metagenome or environmental,7404581,12/13/2017,"fastq,run.zq,sra",SRX5390882,France: Lamballe,P09T2C1
P09T2C2,Pork,n°9,T2,Zero_dose,70%O2_30%CO2,6.0,8.0,8.0,,,,,,,SRR8590070,gyrB,244,25618071,SAMN10965381,Metagenome or environmental,9380040,12/13/2017,"fastq,run.zq,sra",SRX5390613,France: Lamballe,P09T2C2
P09T2C3,Pork,n°9,T2,Zero_dose,50%N2_50%CO2,6.0,8.0,8.0,,,,,,,SRR8590156,gyrB,244,19638511,SAMN10965382,Metagenome or environmental,8132645,12/13/2017,"fastq,run.zq,sra",SRX5390527,France: Lamballe,P09T2C3
P09T3A1,Pork,n°9,T3,Normal_dose,Air,5.0,9.0,8.0,,,,,,,SRR8590380,gyrB,244,20338570,SAMN10965383,Metagenome or environmental,8594580,12/20/2017,"fastq,run.zq,sra",SRX5390879,France: Lamballe,P09T3A1
P09T3A2,Pork,n°9,T3,Normal_dose,70%O2_30%CO2,5.0,8.0,8.0,,,,,,,SRR8590379,gyrB,244,72580241,SAMN10965384,Metagenome or environmental,32039148,12/20/2017,"fastq,run.zq,sra",SRX5390880,France: Lamballe,P09T3A2
P09T3A3,Pork,n°9,T3,Normal_dose,50%N2_50%CO2,5.0,8.0,8.0,,,,,,,SRR8590166,gyrB,244,23529553,SAMN10965385,Metagenome or environmental,7522164,12/20/2017,"fastq,run.zq,sra",SRX5390517,France: Lamballe,P09T3A3
P09T3B1,Pork,n°9,T3,Half_dose,Air,5.0,9.0,8.0,,,,,,,,,,,,,,,,,,
P09T3B2,Pork,n°9,T3,Half_dose,70%O2_30%CO2,5.0,9.0,9.0,,,,,,,SRR8590155,gyrB,244,31545881,SAMN10965386,Metagenome or environmental,13540648,12/20/2017,"fastq,run.zq,sra",SRX5390528,France: Lamballe,P09T3B2
P09T3B3,Pork,n°9,T3,Half_dose,50%N2_50%CO2,5.0,9.0,8.0,,,,,,,SRR8594405,16S,424,29167182,SAMN10970554,Metagenome or environmental,13257094,12/20/2017,"fastq,run.zq,sra",SRX5394675,France: Lamballe,P09T3B3_16S
P09T3B3,Pork,n°9,T3,Half_dose,50%N2_50%CO2,5.0,9.0,8.0,,,,,,,SRR8590384,gyrB,244,21890471,SAMN10965387,Metagenome or environmental,7675075,12/20/2017,"fastq,run.zq,sra",SRX5390875,France: Lamballe,P09T3B3
P09T3C1,Pork,n°9,T3,Zero_dose,Air,5.0,8.0,8.0,,,,,,,SRR8594390,16S,412,16593278,SAMN10970555,Metagenome or environmental,7983924,12/20/2017,"fastq,run.zq,sra",SRX5394690,France: Lamballe,P09T3C1_16S
P09T3C1,Pork,n°9,T3,Zero_dose,Air,5.0,8.0,8.0,,,,,,,SRR8590383,gyrB,244,21971765,SAMN10965388,Metagenome or environmental,9391812,12/20/2017,"fastq,run.zq,sra",SRX5390876,France: Lamballe,P09T3C1
P09T3C2,Pork,n°9,T3,Zero_dose,70%O2_30%CO2,5.0,8.0,8.0,,,,,,,SRR8590388,gyrB,244,25125817,SAMN10965389,Metagenome or environmental,10723750,12/20/2017,"fastq,run.zq,sra",SRX5390871,France: Lamballe,P09T3C2
P09T3C3,Pork,n°9,T3,Zero_dose,50%N2_50%CO2,5.0,9.0,8.0,,,,,,,SRR8590386,gyrB,244,24272449,SAMN10965390,Metagenome or environmental,8177617,12/20/2017,"fastq,run.zq,sra",SRX5390873,France: Lamballe,P09T3C3
P09TB,Pork,n°9,Gut,None,None,0.0,4.0,,,,,,,,,,,,,,,,,,,
P09TD,Pork,n°9,Primal_cut,None,None,0.0,4.0,1.0,,,,,,,,,,,,,,,,,,
P09TE,Pork,n°9,Spices,None,None,0.0,5.0,,,,,,,,,,,,,,,,,,,
P09TG,Pork,n°9,Fat,None,None,0.0,5.0,2.0,,,,,,,,,,,,,,,,,,
P10T0A,Pork,n°10,T0,Normal_dose,None,6.0,4.0,2.0,2.6714,1.2929,1.8643,1.3357,1.6571,0.9214,SRR8590291,gyrB,250,18531229,SAMN10965395,Metagenome or environmental,8260333,12/5/2017,"fastq,run.zq,sra",SRX5390392,France: Lamballe,P10T0A
P10T0B,Pork,n°10,T0,Half_dose,None,6.0,5.0,2.0,,,,,,,SRR8590558,gyrB,249,15668635,SAMN10965396,Metagenome or environmental,7450746,12/5/2017,"fastq,run.zq,sra",SRX5390701,France: Lamballe,P10T0B
P10T0C,Pork,n°10,T0,Zero_dose,None,6.0,4.0,2.0,,,,,,,,,,,,,,,,,,
P10T1A1,Pork,n°10,T1,Normal_dose,Air,6.0,6.0,5.0,2.9071,1.2071,2.6,1.2857,1.4143,0.1857,SRR8590347,gyrB,246,12687827,SAMN10965397,Metagenome or environmental,5016236,12/13/2017,"fastq,run.zq,sra",SRX5390336,France: Lamballe,P10T1A1
P10T1A2,Pork,n°10,T1,Normal_dose,70%O2_30%CO2,6.0,5.0,5.0,2.0071,0.9429,0.8571,0.4643,1.5714,0.0429,SRR8590577,gyrB,248,76074387,SAMN10965398,Metagenome or environmental,33520014,12/13/2017,"fastq,run.zq,sra",SRX5390682,France: Lamballe,P10T1A2
P10T1A3,Pork,n°10,T1,Normal_dose,50%N2_50%CO2,6.0,5.0,5.0,3.3286,1.6214,1.7571,1.7429,1.6286,1.6786,,,,,,,,,,,,
P10T1B1,Pork,n°10,T1,Half_dose,Air,6.0,6.0,6.0,,,,,,,,,,,,,,,,,,
P10T1B2,Pork,n°10,T1,Half_dose,70%O2_30%CO2,6.0,6.0,6.0,,,,,,,,,,,,,,,,,,
P10T1B3,Pork,n°10,T1,Half_dose,50%N2_50%CO2,6.0,5.0,5.0,,,,,,,,,,,,,,,,,,
P10T1C1,Pork,n°10,T1,Zero_dose,Air,6.0,6.0,5.0,,,,,,,,,,,,,,,,,,
P10T1C2,Pork,n°10,T1,Zero_dose,70%O2_30%CO2,6.0,6.0,6.0,,,,,,,,,,,,,,,,,,
P10T1C3,Pork,n°10,T1,Zero_dose,50%N2_50%CO2,6.0,6.0,6.0,,,,,,,,,,,,,,,,,,
P10T2A1,Pork,n°10,T2,Normal_dose,Air,6.0,9.0,9.0,2.6286,1.8143,2.0643,1.7,1.3286,0.2857,SRR8590229,gyrB,244,18130548,SAMN10965399,Metagenome or environmental,5907495,12/20/2017,"fastq,run.zq,sra",SRX5390454,France: Lamballe,P10T2A1
P10T2A2,Pork,n°10,T2,Normal_dose,70%O2_30%CO2,6.0,8.0,9.0,1.9214,1.2429,1.0929,0.9429,0.6214,0.0429,SRR8590575,gyrB,244,14593900,SAMN10965400,Metagenome or environmental,5231757,12/20/2017,"fastq,run.zq,sra",SRX5390684,France: Lamballe,P10T2A2
P10T2A3,Pork,n°10,T2,Normal_dose,50%N2_50%CO2,6.0,8.0,8.0,4.4929,2.3786,1.8214,1.9357,2.4214,1.4643,SRR8590598,gyrB,244,24549459,SAMN10965401,Metagenome or environmental,8605278,12/20/2017,"fastq,run.zq,sra",SRX5390661,France: Lamballe,P10T2A3
P10T2B1,Pork,n°10,T2,Half_dose,Air,5.0,9.0,8.0,,,,,,,SRR8590599,gyrB,244,16883155,SAMN10965402,Metagenome or environmental,5756663,12/20/2017,"fastq,run.zq,sra",SRX5390660,France: Lamballe,P10T2B1
P10T2B2,Pork,n°10,T2,Half_dose,70%O2_30%CO2,6.0,8.0,8.0,,,,,,,SRR8590359,gyrB,244,29819193,SAMN10965403,Metagenome or environmental,11232404,12/20/2017,"fastq,run.zq,sra",SRX5390324,France: Lamballe,P10T2B2
P10T2B3,Pork,n°10,T2,Half_dose,50%N2_50%CO2,6.0,8.0,8.0,,,,,,,SRR8590358,gyrB,244,13533903,SAMN10965404,Metagenome or environmental,4936016,12/20/2017,"fastq,run.zq,sra",SRX5390325,France: Lamballe,P10T2B3
P10T2C1,Pork,n°10,T2,Zero_dose,Air,6.0,9.0,8.0,,,,,,,SRR8590357,gyrB,244,16992451,SAMN10965405,Metagenome or environmental,5890755,12/20/2017,"fastq,run.zq,sra",SRX5390326,France: Lamballe,P10T2C1
P10T2C2,Pork,n°10,T2,Zero_dose,70%O2_30%CO2,5.0,8.0,8.0,,,,,,,SRR8590356,gyrB,244,13897310,SAMN10965406,Metagenome or environmental,4490310,12/20/2017,"fastq,run.zq,sra",SRX5390327,France: Lamballe,P10T2C2
P10T2C3,Pork,n°10,T2,Zero_dose,50%N2_50%CO2,6.0,8.0,8.0,,,,,,,SRR8590363,gyrB,244,22715613,SAMN10965407,Metagenome or environmental,8131748,12/20/2017,"fastq,run.zq,sra",SRX5390320,France: Lamballe,P10T2C3
P10T3A1,Pork,n°10,T3,Normal_dose,Air,5.0,9.0,8.0,3.7929,1.8357,2.0786,1.5714,1.6643,0.3857,SRR8590362,gyrB,244,13654278,SAMN10965408,Metagenome or environmental,4562708,12/27/2017,"fastq,run.zq,sra",SRX5390321,France: Lamballe,P10T3A1
P10T3A2,Pork,n°10,T3,Normal_dose,70%O2_30%CO2,5.0,8.0,8.0,2.8214,1.7,1.7,1.0429,1.4429,0.2929,SRR8590361,gyrB,244,20895865,SAMN10965409,Metagenome or environmental,8404411,12/27/2017,"fastq,run.zq,sra",SRX5390322,France: Lamballe,P10T3A2
P10T3A3,Pork,n°10,T3,Normal_dose,50%N2_50%CO2,5.0,9.0,8.0,3.5643,1.4786,2.1857,2.5643,1.5714,0.6286,SRR8590336,gyrB,244,23074447,SAMN10965410,Metagenome or environmental,9512812,12/27/2017,"fastq,run.zq,sra",SRX5390347,France: Lamballe,P10T3A3
P10T3B1,Pork,n°10,T3,Half_dose,Air,5.0,8.0,8.0,,,,,,,SRR8590365,gyrB,244,32150574,SAMN10965411,Metagenome or environmental,13285831,12/27/2017,"fastq,run.zq,sra",SRX5390318,France: Lamballe,P10T3B1
